Type,Text
TEXT_POEM,"the ruined halls of Ódin’s host,"
TEXT_POEM,"the windy towers on heaven’s coast,"
TEXT_POEM,"shall golden be rebuilt again,"
TEXT_POEM,all ills be healed in Baldur’s reign.
CHAPTER_NUMBER,APPENDIX C
CHAPTER_NAME,FRAGMENTS OF A HEROIC POEM OF ATTILA IN OLD ENGLISH
TEXT_EXTRA,"These verses in the old English alliterative metre were composed at some date unknown, but I think it at least very probable that they belong to the same period as all the writings in this book, my father’s earlier years at Oxford after his departure from Leeds."
TEXT_EXTRA,"In content and internal sequence both pieces are closely based on the Old Norse Atlakviða. There is more than one copy of each, with minor progressive improvement. In each case I have appended a translation and a few explanatory notes."
UNKNOWN(fm-1),I
TEXT_EXTRA,"This text corresponds to the first eight stanzas of Atlakviða. It is a part of the Norse poem that poses many difficulties and doubts; and it seems conceivable that my father selected it precisely because it is the beginning of the poem, as if at one time he thought to transform it in this way in its entirety. For the corresponding passage in the Lay of Gudrún see pp.265–67, stanzas 37–44."
UNKNOWN(other1),Ætla Guðhere ar onsende cenne ridend – Cneofrið ha
TEXT_POEM,"Ða heafod hylde helm Burgenda,"
UNKNOWN(tp),25
TEXT_POEM,Hagena
TEXT_POEM,"‘Hwæt biecnede seo bryd þa heo unc beag sende,"
UNKNOWN(tp),
UNKNOWN(tp),
TEXT_POEM,Ætla sent to Guðhere a bold messenger
UNKNOWN(tp),
UNKNOWN(tp),
TEXT_POEM,"Then the lord of the Burgundians turned his head,"
UNKNOWN(tp),25
TEXT_POEM,Hagena
TEXT_POEM,"‘What did the bride signify when she sent us a ring,"
UNKNOWN(tp),
UNKNOWN(fm-1-1),Notes
TEXT_EXTRA,"1 Ætla, Guðhere: the Old English forms of the Norse names Atli and Gunnar."
TEXT_EXTRA,"2 Cnéofrið: the name of Atli’s messenger in Atlakviða is Knefröðr: see the commentary on the Lay of Gudrún, stanzas 37–48."
TEXT_EXTRA,"3 Gifeca: the Old English form of the Norse name Gjúki, father of Gunnar: see Appendix A, p.340."
TEXT_EXTRA,"5–6 In a lecture on the text of Atlakviða my father took the meaning of the verse at this point to be that there was merriment in the hall among Gunnar’s folk, but the Hunnish envoys sat silent, hiding their thoughts. But his Old English verses may not proceed from this interpretation."
TEXT_EXTRA,"The Old English word melda means one who declares, tells, informs, or betrays. The man in Beowulf who stole the goblet from the dragon’s hoard and led Beowulf and his companions to the lair is called a melda. But I do not know what significance my father gave to the word in this verse."
TEXT_EXTRA,11 Wistlawudu. This name occurs in the poem Widsith:
TEXT_POEM,"ful oft þær wig ne alæg,"
TEXT_POEM,þonne Hræda here heardum sweordum
TEXT_POEM,ymb Wistlawudu wergan sceoldon
TEXT_POEM,ealdne eþelstol Ætlan leodum.
TEXT_EXTRA,"‘Seldom was warfare stilled, when the host of the Hrædas [Goths] about the Vistula forest had to defend with their swords their ancient dwelling-place from the people of Attila.’"
TEXT_EXTRA,"The reference to Wistlawudu is a vestige of very ancient tradition; for it was about the end of the second century that the Goths departed on a vast south-easterly migration from the Baltic coast and the Vistula valley, and at length settled in the plains to the north of the Black Sea. But in Widsith ‘the Vistula forest’ is thought of as the primeval forest separating the territories of the Goths and the Huns, and is to be equated with Myrkviðr (see the commentary on the Lay of the Völsungs, VII.14 (pp.227–28): in Atlakviða Knefröðr says that he had ridden through Myrkvið inn ókunna, Mirkwood unexplored."
TEXT_EXTRA,"20 Ætla’s offer (following Atlakviða) of ‘Gnitanheath’, where Fáfnir had his lair, as if it were a part of his dominion constitutes a problem to which a number of solutions have been proposed. My father thought it probable that there was an ancient association of Gnitaheiðr with a gold hoard, of which we know nothing, and that this caused it to be attracted to Fáfnir, that is, became later the name of the region where he had his lair and his treasure. I cannot account for the form Gnitanheath."
TEXT_EXTRA,"27 The word runbora seems not to be recorded in Old English, but I take it to mean ‘one who bears run’ in the sense of ‘(secret) counsel’, hence ‘counsellor’, equivalent to the recorded word rædbora of the same meaning."
TEXT_EXTRA,36 Hagena: Högni.
TEXT_EXTRA,37 weargloccum ‘wolf’s hair’: in Old English the word wearg was used exclusively of an outlaw or hunted criminal but Norse vargr retained in addition the sense ‘wolf’. From this was derived the name of the Wargs of Middle-earth.
TEXT_EXTRA,"39 The word hæðstapa ‘heath-roamer’ occurs in Beowulf, where it is used of a stag. In Atlakviða the word used is heiðingi, of similar meaning: see the commentary on the Lay of Gudrún, stanzas 37–48, where the verse in the Norse poem is cited."
UNKNOWN(fm-1),II
TEXT_EXTRA,"This second text corresponds to verses much further on in Atlakviða, beginning at stanza 24, Hló þá Högni... ‘Then Högni laughed...’ The passage in the Lay of Gudrún is stanzas 127–130."
TEXT_EXTRA,"After line 19 my father evidently rejected a passage from his poem, since it is not repeated in the finished copy. The Old English poem takes up again, and concludes, with Atlakviða stanza 32, Lifanda gram..., ‘the living prince...’"
UNKNOWN(other1),Þa hlog Hagena þe man heortan scear of cwican cumb
TEXT_POEM,*
TEXT_POEM,Leod lifigendne on locan setton
UNKNOWN(tp),20
TEXT_POEM,Then Hagena laughed when they cut out the heart
UNKNOWN(tp),
TEXT_POEM,*
TEXT_POEM,"The living king they set in a fenced place,"
UNKNOWN(tp),20
UNKNOWN(fm-1-1),Notes
TEXT_EXTRA,"2 The element cumbol in the compound word cumbolwiga meant an ensign, a banner."
TEXT_EXTRA,"4 gar-niflung. In earlier forms of this passage my father wrote gimneoflung here, at line 12 hord Neoflunga, and at line 17 Ealdneoflunga. I cannot account for these forms of the name, but in any case in the final text he returned to Niflung, Niflunga. In the earlier forms (only) he wrote the word gar ‘spear’ against gim ‘jewel’ in gimneoflung; but since the verse in Atlakviða has Mærr kvað þat Gunnarr, geir-Niflungr (‘Glorious Gunnar spoke, the spear-Niflung’) I have adopted this."
