Type,Text
TEXT_EXTRA,"The Númenóreans retained the dedications and order, but altered the fourth day to Aldëa (Orgaladh) with reference to the White Tree only, of which Nimloth that grew in the King’s Court in Númenor was believed to be a descendant. Also desiring a seventh day, and being great mariners, they inserted a ‘Sea-day’, Eärenya (Oraearon), after the Heavens’ Day."
TEXT_EXTRA,"The Hobbits took over this arrangement, but the meanings of their translated names were soon forgotten, or no longer attended to, and the forms were much reduced, especially in everyday pronunciation. The first translation of the Númenórean names was probably made two thousand years or more before the end of the Third Age, when the week of the Dúnedain (the feature of their reckoning earliest adopted by alien peoples) was taken up by Men in the North. As with their names of months, the Hobbits adhered to these translations, although elsewhere in the Westron area the Quenya names were used."
TEXT_EXTRA,"Not many ancient documents were preserved in the Shire. At the end of the Third Age far the most notable survival was Yellowskin, or the Yearbook of Tuckborough. 1 Its earliest entries seem to have begun at least nine hundred years before Frodo’s time; and many are cited in the Red Book annals and genealogies. In these the weekday names appear in archaic forms, of which the following are the oldest: (1) Sterrendei, (2) Sunnendei, (3) Monendei, (4) Trewesdei, (5) Hevenesdei, (6) Meresdei, (7) Hihdei. In the language of the time of the War of the Ring these had become Sterday, Sunday, Monday, Trewsday, Hevensday (or Hensday), Mersday, Highday."
TEXT_EXTRA,"I have translated these names also into our own names, naturally beginning with Sunday and Monday, which occur in the Shire week with the same names as ours, and re-naming the others in order. It must be noted, however, that the associations of the names were quite different in the Shire. The last day of the week, Friday (Highday), was the chief day, and one of holiday (after noon) and evening feasts. Saturday thus corresponds more nearly to our Monday, and Thursday to our Saturday. 2"
TEXT_EXTRA,"A few other names may be mentioned that have a reference to time, though not used in precise reckonings. The seasons usually named were tuilë spring, lairë summer, yávië autumn (or harvest), hrívë winter; but these had no exact definitions, and quelle (or lasselanta) was also used for the latter part of autumn and the beginning of winter."
TEXT_EXTRA,"The Eldar paid special attention to the ‘twilight’ (in the northerly regions), chiefly as the times of star-fading and star-opening. They had many names for these periods, of which the most usual were tindómë and undómë; the former most often referred to the time near dawn, and undómë to the evening. The Sindarin name was uial, which could be defined as minuial and aduial. These were often called in the Shire morrowdim and evendim. Cf. Lake Evendim as a translation of Nenuial."
TEXT_EXTRA,"The Shire Reckoning and dates are the only ones of importance for the narrative of the War of the Ring. All the days, months, and dates are in the Red Book translated into Shire terms, or equated with them in notes. The months and days, therefore, throughout The Lord of the Rings refer to the Shire Calendar. The only points in which the differences between this and our calendar are important to the story at the crucial period, the end of 3018 and the beginning of 3019 (S.R. 1418, 1419), are these: October 1418 has only 30 days, January 1 is the second day of 1419, and February has 30 days; so that March 25, the date of the downfall of the Barad-dûr, would correspond to our March 27, if our years began at the same seasonal point. The date was, however, March 25 in both Kings’ and Stewards’ Reckoning."
TEXT_EXTRA,The New Reckoning was begun in the restored Kingdom in T.A. 3019. It represented a return to Kings’ Reckoning adapted to fit a spring-beginning as in the Eldarin loa. 1
TEXT_EXTRA,"In the New Reckoning the year began on March 25 old style, in commemoration of the fall of Sauron and the deeds of the Ring-bearers. The months retained their former names, beginning now with Víresse (April), but referred to periods beginning generally five days earlier than previously. All the months had 30 days. There were 3 Enderi or Middle-days (of which the second was called Loëndë), between Yavannië (September) and Narquelië (October), that corresponded with September 23, 24, 25 old style. But in honour of Frodo Yavannië 30, which corresponded with former September 22, his birthday, was made a festival, and the leap-year was provided for by doubling this feast, called Cormarë or Ringday."
TEXT_EXTRA,"The Fourth Age was held to have begun with the departure of Master Elrond, which took place in September 3021; but for purposes of record in the Kingdom Fourth Age 1 was the year that began according to the New Reckoning in March 25, 3021, old style."
TEXT_EXTRA,"This reckoning was in the course of the reign of King Elessar adopted in all his lands except the Shire, where the old calendar was retained and Shire Reckoning was continued. Fourth Age 1 was thus called 1422; and in so far as the Hobbits took any account of the change of Age, they maintained that it began with 2 Yule 1422, and not in the previous March."
TEXT_EXTRA,"There is no record of the Shire-folk commemorating either March 25 or September 22; but in the Westfarthing, especially in the country round Hobbiton Hill, there grew up a custom of making holiday and dancing in the Party Field, when weather permitted, on April 6. Some said that it was old Sam Gardner’s birthday, some that it was the day on which the Golden Tree first flowered in 1420, and some that it was the Elves’ New Year. In the Buckland the Horn of the Mark was blown at sundown every November 2 and bonfires and feastings followed. 2"
CHAPTER_NUMBER,APPENDIX E
CHAPTER_NAME,Writing and Spelling
TEXT_EXTRA,"The Westron or Common Speech has been entirely translated into English equivalents. All Hobbit names and special words are intended to be pronounced accordingly: for example, Bolger has g as in bulge, and mathom rhymes with fathom."
TEXT_EXTRA,"In transcribing the ancient scripts I have tried to represent the original sounds (so far as they can be determined) with fair accuracy, and at the same time to produce words and names that do not look uncouth in modern letters. The High-elven Quenya has been spelt as much like Latin as its sounds allowed. For this reason c has been preferred to k in both Eldarin languages."
TEXT_EXTRA,The following points may be observed by those who are interested in such details.
UNKNOWN(t1),C
UNKNOWN(t1),CH
UNKNOWN(t1),DH
UNKNOWN(t1),F
UNKNOWN(t1),G
UNKNOWN(t1),H
UNKNOWN(t1),I
UNKNOWN(t1),K
UNKNOWN(t1),L
UNKNOWN(t1),NG
UNKNOWN(t1),PH
UNKNOWN(t1),QU
UNKNOWN(t1),R
UNKNOWN(t1),S
UNKNOWN(t1),TH
UNKNOWN(t1),TY
UNKNOWN(t1),V
UNKNOWN(t1),W
UNKNOWN(t1),Y
TEXT_EXTRA,"Note that consonants written twice, as tt, ll, ss, nn, represent long, ‘double’ consonants. At the end of words of more than one syllable these were usually shortened: as in Rohan from Rochann (archaic Rochand)."
TEXT_EXTRA,"In Sindarin the combinations ng, nd, mb, which were specially favoured in the Eldarin languages at an earlier stage, suffered various changes. mb became m in all cases, but still counted as a long consonant for purposes of stress (see below), and is thus written mm in cases where otherwise the stress might be in doubt. 1 ng remained unchanged except initially and finally where it became the simple nasal (as in English sing). ndbecame nn usually, as Ennor ‘Middle-earth’, Q. Endóre; but remained nd at the end of fully accented monosyllables such as thond’ root’ (cf. Morthond ‘Blackroot’), and also before r, as Andros ‘long-foam’. This nd is also seen in some ancient names derived from an older period, such as Nargothrond, Gondolin, Beleriand. In the Third Age final nd in long words had become n from nn, as in Ithilien, Rohan, Anórien."
TEXT_EXTRA,"For vowels the letters i, e, a, o, u are used, and (in Sindarin only) y. As far as can be determined the sounds represented by these letters (other than y) were of normal kind, though doubtless many local varieties escape detection. 2 That is, the sounds were approximately those represented by i, e, a, o, u in English machine, were, father, for, brute, irrespective of quantity."
TEXT_EXTRA,"In Sindarin long e, a, o had the same quality as the short vowels, being derived in comparatively recent times from them (older é, á, ó had been changed). In Quenya long é and ó were, when correctly 2 pronounced, as by the Eldar, tenser and ‘closer’ than the short vowels."
TEXT_EXTRA,"Sindarin alone among contemporary languages possessed the ‘modified’ or fronted u, more or less as u in French lune. It was partly a modification of o and u, partly derived from older diphthongs eu, iu. For this sound y has been used (as in ancient English): as in lyg ‘snake’, Q. leuca, or emyn pl. of amon ‘hill’. In Gondor this y was usually pronounced like i."
TEXT_EXTRA,"Long vowels are usually marked with the ‘acute accent’, as in some varieties of Fëanorian script. In Sindarin long vowels in stressed monosyllables are marked with the circumflex, since they tended in such cases to be specially prolonged; 1 so in dun compared with Dúnadan. The use of the circumflex in other languages such as Adûnaic or Dwarvish has no special significance, and is used merely to mark these out as alien tongues (as with the use of k)."
TEXT_EXTRA,Final e is never mute or a mere sign of length as in English. To mark this final e it is often (but not consistently) written ë.
TEXT_EXTRA,"The groups er, ir, ur (finally or before a consonant) are not intended to be pronounced as in English fern, fir, fur, but rather as English air, eer, oor."
TEXT_EXTRA,"In Quenya ui, oi, ai and iu, eu, au are diphthongs (that is, pronounced in one syllable). All other pairs of vowels are dissyllabic. This is often dictated by writing ëa (Eä), ëo, oë."
TEXT_EXTRA,"In Sindarin the diphthongs are written ae, ai, ei, oe, ui, and au. Other combinations are not diphthongal. The writing of final au as aw is in accordance with English custom, but is actually not uncommon in Fëanorian spellings."
TEXT_EXTRA,"All these diphthongs 2 were ‘falling’ diphthongs, that is stressed on the first element, and composed of the simple vowels run together. Thus ai, ei, oi, ui are intended to be pronounced respectively as the vowels in English rye (not ray), grey, boy, ruin; and au (aw) as in loud, how and not as in laud, haw."
TEXT_EXTRA,"There is nothing in English closely corresponding to ae, oe, eu; ae and oe may be pronounced as ai, oi."
TEXT_EXTRA,"The position of the ‘accent’ or stress is not marked, since in the Eldarin languages concerned its place is determined by the form of the word. In words of two syllables it falls in practically all cases on the first syllable. In longer words it falls on the last syllable but one, where that contains a long vowel, a diphthong, or a vowel followed by two (or more) consonants. Where the last syllable but one contains (as often) a short vowel followed by only one (or no) consonant, the stress falls on the syllable before it, the third from the end. Words of the last form are favoured in the Eldarin languages, especially Quenya."
TEXT_EXTRA,"In the following examples the stressed vowel is marked by a capital letter: isIldur, Orome, erEssëa, fËanor, ancAlima, elentÁri, dEnethor, periAnnath, ecthElion, pelArgir, silIvren. Words of the type elentÁri ‘star-queen’ seldom occur in Quenya where the vowel is é, á, ó, unless (as in this case) they are compounds; they are commoner with the vowels í, ú, as andÚne ‘sunset, west’."
TEXT_EXTRA,"They do not occur in Sindarin except in compounds. Note that Sindarin dh, th, ch are single consonants and represent single letters in the original scripts."
TEXT_EXTRA,"In names drawn from other languages than Eldarin the same values for the letters are intended, where not specially described above, except in the case of Dwarvish. In Dwarvish, which did not possess the sounds represented above by th and ch (kh), th and kh are aspirates, that is t or k followed by an h, more or less as in backhand, outhouse."
TEXT_EXTRA,Where z occurs the sound intended is that of English z. gh in the Black Speech and Orkish represents a ‘back spirant’ (related to g as dh to d): as in ghâsh and agh.
TEXT_EXTRA,"The ‘outer’ or Mannish names of the Dwarves have been given Northern forms, but the letter-values are those described. So also in the case of the personal and place-names of Rohan (where they have not been modernized), except that here éa and éo are diphthongs, which may be represented by the ea of English bear, and the eo of Theobald; y is the modified u. The modernized forms are easily recognized and are intended to be pronounced as in English. They are mostly place-names: as Dunharrow (for Dúnharg), except Shadowfax and Wormtongue."
TEXT_EXTRA,"The scripts and letters used in the Third Age were all ultimately of Eldarin origin, and already at that time of great antiquity. They had reached the stage of full alphabetic development, but older modes in which only the consonants were denoted by full letters were still in use."
TEXT_EXTRA,"The alphabets were of two main, and in origin independent, kinds: the Tengwar or Tîw, here translated as ‘letters’; and the Certar or Cirth, translated as ‘runes’. The Tengwar were devised for writing with brush or pen, and the squared forms of inscriptions were in their case derivative from the written forms. The Certar were devised and mostly used only for scratched or incised inscriptions."
TEXT_EXTRA,"The Tengwar were the more ancient; for they had been developed by the Noldor, the kindred of the Eldar most skilled in such matters, long before their exile. The oldest Eldarin letters, the Tengwar of Rúmil, were not used in Middle-earth. The later letters, the Tengwar of Fëanor, were largely a new invention, though they owed something to the letters of Rúmil. They were brought to Middle-earth by the exiled Noldor, and so became known to the Edain and Númenóreans. In the Third Age their use had spread over much the same area as that in which the Common Speech was known."
TEXT_EXTRA,"The Cirth were devised first in Beleriand by the Sindar, and were long used only for inscribing names and brief memorials upon wood or stone. To that origin they owe their angular shapes, very similar to the runes of our times, though they differed from these in details and were wholly different in arrangement. The Cirth in their older and simpler form spread eastward in the Second Age, and became known to many peoples, to Men and Dwarves, and even to Orcs, all of whom altered them to suit their purposes and according to their skill or lack of it. One such simple form was still used by the Men of Dale, and a similar one by the Rohirrim."
